Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,GPA_Quartile,Total_Hours,Stress_Level_Moderate,Stress_Level_High,Study_Sleep_Ratio,Active_Hours
870,5.1,2.6,8.3,4.8,3.2,2.69,Q1_Lowest,24.0,False,False,0.6144578313253011,15.7
872,8.3,2.7,9.7,3.3,0.0,2.95,Q2,24.0,False,True,0.8556701030927837,14.3
873,8.6,1.1,9.4,0.2,4.7,3.36,Q4_Highest,24.0,False,True,0.9148936170212765,14.6
874,6.3,0.9,5.7,5.2,5.9,2.9,Q2,24.0,False,True,1.1052631578947367,18.3
875,7.5,2.7,6.2,4.5,3.1,2.97,Q2,24.0,True,False,1.2096774193548387,17.8
876,7.1,0.8,9.9,3.9,2.3,3.28,Q3,24.0,True,False,0.7171717171717171,14.1
877,9.7,1.2,8.9,3.2,1.0,3.26,Q3,24.0,False,True,1.089887640449438,15.099999999999998
878,8.4,2.9,7.9,1.0,3.8,3.2,Q3,24.0,False,True,1.0632911392405062,16.1
879,7.5,1.2,7.1,3.9,4.3,2.96,Q2,24.0,True,False,1.0563380281690142,16.9
880,7.0,1.1,6.0,4.7,5.2,3.2,Q3,24.0,True,False,1.1666666666666667,18.0
881,9.5,1.5,8.8,3.8,0.4,3.36,Q4_Highest,24.0,False,True,1.0795454545454544,15.2
882,9.8,1.5,6.7,0.4,5.6,3.54,Q4_Highest,24.0,False,True,1.462686567164179,17.299999999999997
883,7.4,0.4,6.2,1.9,8.1,3.16,Q3,24.0,True,False,1.1935483870967742,17.8
884,6.5,3.4,9.3,3.7,1.1,3.02,Q2,24.0,True,False,0.6989247311827956,14.7
885,5.7,2.8,9.7,4.0,1.8,2.86,Q1_Lowest,24.0,False,False,0.5876288659793815,14.3
886,8.2,2.0,5.6,1.9,6.3,2.81,Q1_Lowest,24.0,False,True,1.4642857142857142,18.4
887,9.0,3.4,5.7,5.6,0.3,3.59,Q4_Highest,23.999999999999996,False,True,1.5789473684210527,18.3
888,8.8,3.2,9.7,0.7,1.6,3.07,Q2,24.0,False,True,0.9072164948453609,14.3
889,9.3,0.5,8.5,4.2,1.5,3.17,Q3,24.0,False,True,1.0941176470588236,15.5
890,9.4,0.7,5.3,4.3,4.3,3.57,Q4_Highest,24.0,False,True,1.7735849056603774,18.7
891,7.4,3.4,6.9,1.0,5.3,3.15,Q3,24.0,True,False,1.0724637681159421,17.099999999999998
892,5.9,2.9,7.6,3.6,4.0,3.13,Q3,24.0,False,False,0.7763157894736843,16.400000000000002
893,7.3,3.3,9.1,3.1,1.2,3.34,Q4_Highest,24.0,True,False,0.8021978021978022,14.9
894,6.8,3.5,8.6,0.6,4.5,3.23,Q3,24.0,True,False,0.7906976744186046,15.4
895,7.0,3.5,5.2,5.8,2.5,3.26,Q3,24.0,False,True,1.346153846153846,18.8
896,6.4,1.0,9.7,1.8,5.1,3.25,Q3,24.0,True,False,0.6597938144329898,14.3
897,8.9,1.6,5.7,0.1,7.7,3.42,Q4_Highest,24.0,False,True,1.5614035087719298,18.300000000000004
898,6.8,1.4,6.7,3.1,6.0,3.03,Q2,24.0,True,False,1.0149253731343284,17.3
899,7.2,3.5,7.5,2.9,2.9,3.04,Q2,23.999999999999996,True,False,0.9600000000000001,16.5
900,8.3,2.4,7.1,2.5,3.7,3.22,Q3,23.999999999999996,False,True,1.1690140845070425,16.9
901,8.9,0.8,9.1,3.4,1.8,3.1,Q2,24.0,False,True,0.9780219780219781,14.900000000000002
902,6.3,3.0,7.6,1.9,5.2,2.48,Q1_Lowest,23.999999999999996,True,False,0.8289473684210527,16.4
903,8.0,4.0,7.2,4.4,0.4,3.11,Q3,24.0,True,False,1.1111111111111112,16.8
904,6.0,1.7,6.1,0.0,10.0,2.87,Q1_Lowest,23.799999999999997,True,False,0.9836065573770493,17.7
905,9.6,3.4,8.7,0.4,1.9,3.5,Q4_Highest,23.999999999999993,False,True,1.103448275862069,15.3
906,7.2,0.5,7.6,2.1,6.6,3.11,Q3,24.0,True,False,0.9473684210526316,16.400000000000002
907,6.9,2.5,8.6,0.7,5.3,3.29,Q3,24.0,True,False,0.8023255813953489,15.399999999999999
909,9.3,3.5,5.0,4.7,1.5,3.45,Q4_Highest,24.0,False,True,1.86,19.0
910,7.4,3.9,8.8,1.0,2.9,3.11,Q3,24.0,True,False,0.8409090909090908,15.200000000000001
911,7.7,4.0,9.3,0.3,2.7,2.96,Q2,24.0,True,False,0.8279569892473118,14.700000000000001
913,6.7,3.3,5.0,1.8,7.2,2.85,Q1_Lowest,24.0,False,True,1.34,19.0
914,5.3,0.7,7.8,1.7,8.5,2.64,Q1_Lowest,24.0,False,False,0.6794871794871795,16.2
915,7.1,1.5,9.4,5.4,0.6,2.65,Q1_Lowest,24.0,True,False,0.7553191489361701,14.6
916,5.5,3.8,5.3,1.8,7.6,2.81,Q1_Lowest,24.0,False,True,1.0377358490566038,18.7
917,6.5,1.3,5.8,4.7,5.7,3.04,Q2,24.0,False,True,1.120689655172414,18.2
918,5.6,0.3,9.5,1.1,7.5,2.66,Q1_Lowest,24.0,False,False,0.5894736842105263,14.5
919,9.1,2.2,5.4,5.7,1.6,3.48,Q4_Highest,24.0,False,True,1.6851851851851851,18.599999999999998
920,5.8,3.4,5.1,3.1,6.6,2.79,Q1_Lowest,24.0,False,True,1.1372549019607843,18.9
921,8.8,3.7,9.5,1.6,0.4,3.29,Q3,24.0,False,True,0.9263157894736843,14.500000000000002
922,6.4,1.2,6.9,2.4,7.1,3.0,Q2,24.0,True,False,0.927536231884058,17.099999999999998
923,7.7,0.6,8.5,1.0,6.2,3.16,Q3,24.0,True,False,0.9058823529411765,15.5
924,9.0,3.0,8.2,0.6,3.2,2.96,Q2,24.0,False,True,1.0975609756097562,15.799999999999999
925,7.7,0.3,6.9,2.5,6.6,3.08,Q2,24.0,True,False,1.1159420289855073,17.1
926,5.9,1.6,9.7,0.8,6.0,2.86,Q1_Lowest,24.0,False,False,0.6082474226804124,14.3
927,8.8,0.4,9.9,1.9,3.0,3.19,Q3,24.0,False,True,0.888888888888889,14.100000000000001
928,8.1,0.8,5.7,5.6,3.8,3.45,Q4_Highest,24.0,False,True,1.4210526315789473,18.299999999999997
929,9.6,3.5,8.1,2.3,0.5,3.4,Q4_Highest,24.0,False,True,1.1851851851851851,15.899999999999999
930,6.6,2.5,6.8,0.9,7.2,2.88,Q1_Lowest,23.999999999999996,True,False,0.9705882352941176,17.2
931,8.0,3.3,6.9,0.8,5.0,3.08,Q2,24.0,True,False,1.1594202898550725,17.1
932,6.5,2.6,8.0,4.2,2.7,2.83,Q1_Lowest,24.0,True,False,0.8125,16.0
933,6.8,3.3,6.0,2.8,5.1,2.92,Q2,24.0,True,False,1.1333333333333333,18.0
934,5.5,3.5,6.7,4.1,4.2,2.92,Q2,23.999999999999996,False,False,0.8208955223880596,17.299999999999997
935,5.1,2.8,6.6,0.3,9.2,2.49,Q1_Lowest,24.0,False,False,0.7727272727272727,17.4
937,5.4,3.6,5.0,2.9,7.1,2.74,Q1_Lowest,24.0,False,True,1.08,19.0
938,9.6,0.6,9.8,0.8,3.2,3.29,Q3,24.0,False,True,0.9795918367346937,14.200000000000001
939,8.7,2.2,9.4,2.0,1.7,3.03,Q2,24.0,False,True,0.9255319148936169,14.599999999999998
940,5.8,3.7,6.6,2.2,5.7,2.9,Q2,23.999999999999996,False,False,0.8787878787878788,17.4
941,8.8,1.4,9.8,3.0,1.0,3.51,Q4_Highest,24.0,False,True,0.8979591836734694,14.200000000000001
942,5.2,1.0,7.3,1.4,9.1,2.83,Q1_Lowest,24.0,False,False,0.7123287671232877,16.7
943,8.7,3.7,7.1,1.5,3.0,3.29,Q3,23.999999999999996,False,True,1.2253521126760563,16.9
944,7.4,1.4,9.5,3.2,2.5,3.22,Q3,23.999999999999996,True,False,0.7789473684210527,14.5
945,8.8,3.2,6.7,2.3,3.0,3.24,Q3,24.0,False,True,1.3134328358208955,17.3
947,9.0,3.4,7.0,0.2,4.4,3.68,Q4_Highest,24.0,False,True,1.2857142857142858,17.0
948,7.3,3.0,6.8,3.8,3.1,2.91,Q2,24.0,True,False,1.0735294117647058,17.2
949,5.9,3.0,7.7,1.2,6.2,3.09,Q2,24.0,False,False,0.7662337662337663,16.3
950,7.4,0.9,9.8,4.2,1.7,2.94,Q2,24.0,True,False,0.7551020408163265,14.2
952,6.3,1.8,5.6,1.2,9.1,2.99,Q2,24.0,False,True,1.125,18.4
953,5.0,0.2,9.9,1.5,7.4,2.94,Q2,24.0,False,False,0.5050505050505051,14.1
954,7.8,0.6,8.6,3.6,3.4,3.26,Q3,24.0,True,False,0.9069767441860466,15.399999999999999
956,5.3,3.6,5.6,2.0,7.5,2.53,Q1_Lowest,24.0,False,True,0.9464285714285715,18.400000000000002
957,9.1,2.4,7.0,2.6,2.9,3.28,Q3,24.0,False,True,1.3,17.0
959,5.9,1.7,5.8,4.2,6.4,3.32,Q4_Highest,24.0,False,True,1.017241379310345,18.2
960,6.0,0.8,5.2,1.9,10.0,3.01,Q2,23.9,False,True,1.1538461538461537,18.7
961,7.8,3.4,8.3,2.0,2.5,3.18,Q3,24.0,True,False,0.9397590361445782,15.700000000000001
962,6.3,0.2,8.6,0.7,8.2,3.1,Q2,23.999999999999996,True,False,0.7325581395348837,15.399999999999999
964,8.1,3.9,8.6,3.1,0.3,2.99,Q2,24.0,False,True,0.9418604651162791,15.4
965,8.8,2.4,6.0,4.0,2.8,3.59,Q4_Highest,24.0,False,True,1.4666666666666668,18.0
967,6.0,3.2,5.9,0.5,8.4,3.28,Q3,24.0,False,True,1.0169491525423728,18.1
969,9.7,3.7,7.5,1.0,2.1,3.04,Q2,24.0,False,True,1.2933333333333332,16.5
970,9.6,0.0,7.8,4.4,2.2,3.38,Q4_Highest,23.999999999999996,False,True,1.2307692307692308,16.200000000000003
972,7.4,1.7,5.4,0.6,8.9,3.23,Q3,24.0,False,True,1.3703703703703702,18.6
973,9.2,1.0,6.0,3.0,4.8,3.18,Q3,24.0,False,True,1.5333333333333332,18.0
974,5.2,0.2,9.2,0.7,8.7,2.82,Q1_Lowest,23.999999999999996,False,False,0.5652173913043479,14.799999999999997
975,5.2,1.8,9.2,1.6,6.2,2.68,Q1_Lowest,23.999999999999996,False,False,0.5652173913043479,14.8
976,7.2,2.3,7.9,2.0,4.6,3.06,Q2,24.0,True,False,0.9113924050632911,16.1
977,6.6,0.4,6.8,0.6,9.6,3.31,Q3,24.0,True,False,0.9705882352941176,17.2
978,6.4,2.5,7.3,2.9,4.9,3.12,Q3,24.0,True,False,0.8767123287671234,16.7
979,8.8,1.1,6.6,5.5,2.0,3.32,Q4_Highest,24.0,False,True,1.3333333333333335,17.4
980,9.6,2.4,7.7,1.1,3.2,3.3,Q3,24.0,False,True,1.2467532467532467,16.3
981,6.7,3.4,7.8,3.1,3.0,2.98,Q2,24.0,True,False,0.858974358974359,16.2
982,8.0,0.3,8.4,5.6,1.7,3.28,Q3,24.0,True,False,0.9523809523809523,15.6
983,7.9,0.5,7.9,4.6,3.1,3.38,Q4_Highest,24.0,True,False,1.0,16.1
984,8.2,3.6,8.1,0.5,3.6,3.18,Q3,24.0,False,True,1.0123456790123457,15.899999999999999
987,8.1,0.2,6.6,2.8,6.3,3.14,Q3,24.0,False,True,1.2272727272727273,17.4
988,6.0,3.1,7.1,3.4,4.4,2.84,Q1_Lowest,24.0,True,False,0.8450704225352114,16.9
992,6.7,2.8,8.8,5.3,0.4,3.05,Q2,24.0,True,False,0.7613636363636364,15.2
993,6.0,3.2,8.7,0.4,5.7,2.6,Q1_Lowest,24.0,True,False,0.6896551724137931,15.299999999999999
994,6.5,3.9,8.2,3.9,1.5,2.82,Q1_Lowest,23.999999999999996,True,False,0.7926829268292683,15.8
995,9.9,1.5,9.0,1.6,2.0,3.44,Q4_Highest,24.0,False,True,1.1,15.0
996,9.7,0.9,6.6,4.5,2.3,3.5,Q4_Highest,23.999999999999996,False,True,1.4696969696969697,17.4
997,7.0,2.4,7.2,4.5,2.9,3.0,Q2,23.999999999999996,True,False,0.9722222222222222,16.8
998,5.8,1.4,7.0,0.3,9.5,2.49,Q1_Lowest,24.0,False,False,0.8285714285714285,17.0
999,7.9,3.5,5.8,3.6,3.2,3.01,Q2,24.0,False,True,1.3620689655172415,18.200000000000003
1000,8.5,1.6,7.5,0.0,6.4,3.63,Q4_Highest,24.0,False,True,1.1333333333333333,16.5
1001,8.5,2.6,5.2,2.2,5.5,3.26,Q3,24.0,False,True,1.6346153846153846,18.8
1003,9.0,3.5,7.3,2.0,2.2,3.43,Q4_Highest,24.0,False,True,1.2328767123287672,16.7
1005,5.3,2.2,7.1,5.3,4.1,2.9,Q2,24.0,False,False,0.7464788732394366,16.9
1006,7.8,0.2,9.9,3.1,3.0,3.07,Q2,24.0,True,False,0.7878787878787878,14.1
1007,6.5,1.9,9.3,1.8,4.5,2.92,Q2,24.0,True,False,0.6989247311827956,14.700000000000001
1008,6.5,3.1,7.4,1.4,5.6,2.93,Q2,24.0,True,False,0.8783783783783783,16.599999999999998
1009,5.8,1.3,9.7,2.1,5.1,2.87,Q1_Lowest,24.0,False,False,0.5979381443298969,14.299999999999999
1010,5.9,3.6,7.3,4.3,2.9,2.95,Q2,24.0,False,False,0.8082191780821919,16.7
1011,9.9,0.2,5.5,4.3,4.1,3.32,Q4_Highest,24.0,False,True,1.8,18.5
1012,5.2,0.1,8.9,0.8,9.0,2.66,Q1_Lowest,24.0,False,False,0.5842696629213483,15.1
1013,7.3,2.4,7.1,0.2,7.0,3.17,Q3,23.999999999999996,True,False,1.028169014084507,16.9
1016,6.4,3.8,5.7,3.5,4.6,3.07,Q2,24.0,False,True,1.1228070175438596,18.3
1017,6.4,1.1,7.0,6.0,3.5,2.98,Q2,24.0,True,False,0.9142857142857144,17.0
1018,5.4,0.6,7.2,3.1,7.7,2.68,Q1_Lowest,24.0,False,False,0.75,16.8
1019,6.3,1.3,5.4,1.8,9.2,3.1,Q2,24.0,False,True,1.1666666666666665,18.6
1021,5.5,0.6,9.8,3.2,4.9,3.2,Q3,24.0,False,False,0.5612244897959183,14.2
1022,8.7,4.0,6.4,2.6,2.3,3.21,Q3,24.0,False,True,1.3593749999999998,17.6
1023,7.7,1.6,5.8,5.9,3.0,3.15,Q3,24.0,False,True,1.3275862068965518,18.2
1024,8.0,0.9,7.7,4.2,3.2,3.44,Q4_Highest,23.999999999999996,True,False,1.0389610389610389,16.3
1025,7.6,4.0,8.1,1.6,2.7,3.02,Q2,24.0,True,False,0.9382716049382716,15.9
1026,6.9,1.4,7.2,4.7,3.8,3.14,Q3,24.0,True,False,0.9583333333333334,16.8
1027,7.4,3.2,7.9,1.9,3.6,2.99,Q2,24.0,True,False,0.9367088607594937,16.099999999999998
1028,6.1,2.0,6.3,0.1,9.5,3.05,Q2,24.0,True,False,0.9682539682539683,17.700000000000003
1029,8.2,2.0,7.2,5.8,0.8,3.45,Q4_Highest,24.0,False,True,1.1388888888888888,16.8
1030,5.7,2.3,9.3,3.5,3.2,2.9,Q2,24.0,False,False,0.6129032258064516,14.7
1031,8.6,1.5,5.5,2.7,5.7,3.49,Q4_Highest,24.0,False,True,1.5636363636363635,18.5
1032,6.2,3.9,9.8,1.0,3.1,2.87,Q1_Lowest,24.0,True,False,0.6326530612244897,14.200000000000001
1033,6.7,3.6,9.8,1.7,2.2,3.06,Q2,24.0,True,False,0.6836734693877551,14.2
1035,5.2,1.5,6.8,1.9,8.6,2.38,Q1_Lowest,24.0,False,False,0.7647058823529412,17.2
1036,6.0,1.2,9.9,2.5,4.4,2.88,Q1_Lowest,24.0,True,False,0.6060606060606061,14.1
1038,8.0,0.4,8.4,0.4,6.8,3.39,Q4_Highest,23.999999999999996,True,False,0.9523809523809523,15.600000000000001
1039,8.0,3.0,6.1,5.0,1.9,2.9,Q2,24.0,True,False,1.3114754098360657,17.9
1040,5.7,3.8,5.4,1.2,7.9,2.81,Q1_Lowest,24.0,False,True,1.0555555555555556,18.6
1042,6.1,1.6,8.5,1.3,6.5,2.76,Q1_Lowest,24.0,True,False,0.7176470588235294,15.5
1044,5.3,1.3,6.3,3.0,8.1,2.94,Q2,24.0,False,False,0.8412698412698413,17.7
1045,8.9,3.4,9.2,0.9,1.6,3.11,Q3,24.0,False,True,0.9673913043478262,14.8
1046,5.3,2.8,5.0,2.5,8.4,3.02,Q2,24.0,False,True,1.06,19.0
1047,6.6,2.8,8.8,1.8,4.0,2.87,Q1_Lowest,24.0,True,False,0.7499999999999999,15.2
1048,7.2,2.9,8.5,5.3,0.1,3.26,Q3,24.0,True,False,0.8470588235294118,15.5
1050,7.8,1.1,7.4,2.0,5.7,3.04,Q2,24.0,True,False,1.054054054054054,16.6
1051,7.9,3.6,7.8,3.0,1.7,3.05,Q2,24.0,True,False,1.012820512820513,16.2
1052,6.2,2.0,6.6,1.1,8.1,2.94,Q2,24.0,True,False,0.9393939393939394,17.400000000000002
1053,7.5,1.3,6.3,2.8,6.1,3.21,Q3,24.0,True,False,1.1904761904761905,17.7
1055,5.6,2.6,9.2,3.5,3.1,2.72,Q1_Lowest,24.0,False,False,0.6086956521739131,14.799999999999999
1056,7.6,0.1,8.2,0.5,7.6,3.56,Q4_Highest,24.0,True,False,0.926829268292683,15.799999999999999
1057,7.2,1.2,7.7,0.8,7.1,3.28,Q3,24.0,True,False,0.935064935064935,16.3
1058,5.8,0.4,5.7,5.3,6.8,3.0,Q2,24.0,False,True,1.0175438596491226,18.3
1059,7.6,1.9,5.5,3.9,5.1,3.17,Q3,24.0,False,True,1.3818181818181818,18.5
1060,8.1,0.3,5.6,0.3,9.7,3.25,Q3,24.0,False,True,1.4464285714285714,18.4
1061,6.3,0.5,6.3,2.3,8.6,2.97,Q2,24.0,True,False,1.0,17.7
1062,9.2,2.8,5.6,4.4,2.0,3.5,Q4_Highest,24.0,False,True,1.6428571428571428,18.4
1064,9.7,0.1,8.5,4.1,1.6,3.26,Q3,24.0,False,True,1.1411764705882352,15.499999999999998
1065,9.2,3.9,9.9,0.1,0.9,3.48,Q4_Highest,24.0,False,True,0.9292929292929292,14.1
1066,8.2,0.5,8.3,5.9,1.1,3.44,Q4_Highest,24.0,False,True,0.9879518072289155,15.7
1067,9.6,1.8,5.2,2.2,5.2,3.55,Q4_Highest,24.0,False,True,1.846153846153846,18.8
1068,7.3,0.2,7.1,2.8,6.6,3.27,Q3,24.0,True,False,1.028169014084507,16.9
1069,9.6,2.6,6.6,2.7,2.5,3.37,Q4_Highest,24.0,False,True,1.4545454545454546,17.4
1070,6.8,2.7,8.3,4.3,1.9,2.58,Q1_Lowest,24.0,True,False,0.8192771084337348,15.7
1071,6.3,1.3,5.6,3.9,6.9,2.97,Q2,24.0,False,True,1.125,18.4
1073,5.4,2.7,9.1,1.5,5.3,3.04,Q2,24.0,False,False,0.5934065934065935,14.899999999999999
1074,9.4,1.0,7.8,1.1,4.7,3.36,Q4_Highest,24.0,False,True,1.2051282051282053,16.200000000000003
1075,5.5,3.6,9.1,4.4,1.4,2.44,Q1_Lowest,24.0,False,False,0.6043956043956045,14.9
1076,7.7,0.4,8.8,3.5,3.6,3.0,Q2,24.0,True,False,0.875,15.200000000000001
1077,5.9,0.8,5.9,0.3,10.0,3.11,Q3,22.900000000000002,False,True,1.0,17.0
1078,5.1,0.2,7.9,4.9,5.9,2.82,Q1_Lowest,24.0,False,False,0.6455696202531644,16.1
1079,6.6,1.4,8.0,1.6,6.4,3.23,Q3,24.0,True,False,0.825,16.0
1080,8.7,2.7,6.0,2.1,4.5,3.67,Q4_Highest,24.0,False,True,1.45,18.0
1081,5.6,0.5,8.4,5.2,4.3,2.86,Q1_Lowest,24.0,False,False,0.6666666666666666,15.599999999999998
1082,5.9,0.4,9.1,3.5,5.1,2.96,Q2,24.0,False,False,0.6483516483516484,14.9
1084,8.2,1.3,9.8,0.2,4.5,3.38,Q4_Highest,24.0,False,True,0.8367346938775508,14.2
1085,7.9,0.7,8.6,1.1,5.7,3.18,Q3,24.0,True,False,0.9186046511627908,15.4
1086,9.6,0.8,5.7,4.6,3.3,3.12,Q3,24.0,False,True,1.6842105263157894,18.299999999999997
1087,7.5,3.6,5.7,3.9,3.3,3.01,Q2,24.0,False,True,1.3157894736842104,18.3
1088,8.4,2.4,8.8,1.4,3.0,3.17,Q3,24.0,False,True,0.9545454545454545,15.200000000000001
1090,7.8,1.0,9.6,1.5,4.1,2.9,Q2,24.0,True,False,0.8125,14.399999999999999
1091,9.5,0.4,8.3,5.3,0.5,3.56,Q4_Highest,24.0,False,True,1.1445783132530118,15.7
1092,8.4,1.2,5.9,1.8,6.7,3.25,Q3,24.0,False,True,1.423728813559322,18.1
1093,5.5,0.6,5.5,2.5,9.9,2.74,Q1_Lowest,24.0,False,True,1.0,18.5
1094,5.7,2.6,6.0,0.6,9.1,2.92,Q2,24.0,False,False,0.9500000000000001,18.000000000000004
1095,5.8,3.7,9.1,1.9,3.5,2.97,Q2,23.999999999999996,False,False,0.6373626373626373,14.9
1096,8.4,2.7,8.1,1.3,3.5,3.68,Q4_Highest,24.0,False,True,1.0370370370370372,15.900000000000002
1097,5.2,1.8,9.5,3.4,4.1,2.88,Q1_Lowest,24.0,False,False,0.5473684210526316,14.500000000000002
1098,8.4,3.9,9.9,1.2,0.6,3.08,Q2,24.0,False,True,0.8484848484848485,14.1
1099,6.2,3.2,5.5,4.7,4.4,2.89,Q1_Lowest,24.0,False,True,1.1272727272727272,18.5
1100,8.2,1.7,7.2,1.9,5.0,3.38,Q4_Highest,23.999999999999996,False,True,1.1388888888888888,16.799999999999997
1101,8.8,3.7,9.7,0.3,1.5,3.39,Q4_Highest,24.0,False,True,0.9072164948453609,14.3
1102,6.3,0.3,6.3,5.5,5.6,3.06,Q2,24.0,True,False,1.0,17.7
1103,8.2,2.9,6.3,4.3,2.3,3.21,Q3,24.0,False,True,1.3015873015873014,17.7
1104,8.1,0.6,9.1,1.4,4.8,3.15,Q3,24.0,False,True,0.8901098901098901,14.899999999999999
1106,10.0,0.8,6.3,4.0,2.9,3.39,Q4_Highest,24.0,False,True,1.5873015873015874,17.700000000000003
1107,9.8,3.7,7.5,2.4,0.6,3.35,Q4_Highest,24.0,False,True,1.3066666666666669,16.5
1108,6.4,3.3,6.9,0.5,6.9,2.9,Q2,24.0,True,False,0.927536231884058,17.1
1109,6.7,3.9,8.1,2.2,3.1,2.89,Q1_Lowest,24.0,True,False,0.8271604938271605,15.900000000000002
1110,5.4,0.2,5.6,3.5,9.3,2.98,Q2,24.0,False,True,0.9642857142857144,18.4
1111,9.6,2.0,9.2,1.4,1.8,3.64,Q4_Highest,23.999999999999996,False,True,1.0434782608695652,14.8
1112,5.9,1.4,8.2,0.4,8.1,3.07,Q2,24.0,False,False,0.7195121951219513,15.8
1113,6.8,2.1,10.0,2.4,2.7,2.96,Q2,24.0,True,False,0.6799999999999999,14.0
1114,9.0,2.4,9.4,1.3,1.9,3.61,Q4_Highest,23.999999999999996,False,True,0.9574468085106382,14.600000000000001
1115,8.0,2.5,7.1,0.9,5.5,3.13,Q3,24.0,True,False,1.1267605633802817,16.9
1116,6.1,2.9,6.6,3.0,5.4,3.01,Q2,24.0,True,False,0.9242424242424242,17.4
1117,5.8,3.8,9.3,4.4,0.7,3.16,Q3,24.0,False,False,0.6236559139784945,14.700000000000001
1118,5.7,0.0,5.1,3.5,9.7,2.75,Q1_Lowest,24.0,False,True,1.1176470588235294,18.9
1119,7.3,2.1,5.0,2.5,7.1,3.0,Q2,24.0,False,True,1.46,19.0
1120,8.7,0.9,9.1,3.1,2.2,3.65,Q4_Highest,23.999999999999996,False,True,0.956043956043956,14.899999999999999
1121,6.1,0.9,8.1,5.0,3.9,2.61,Q1_Lowest,23.999999999999996,True,False,0.7530864197530864,15.9
1122,9.3,2.7,7.2,2.3,2.5,3.29,Q3,24.0,False,True,1.2916666666666667,16.8
1123,6.0,2.5,6.8,6.0,2.7,2.5,Q1_Lowest,24.0,True,False,0.8823529411764706,17.2
1124,7.8,3.7,9.0,1.6,1.9,2.6,Q1_Lowest,24.0,True,False,0.8666666666666667,14.999999999999998
1126,9.6,1.3,9.8,1.8,1.5,3.39,Q4_Highest,24.0,False,True,0.9795918367346937,14.200000000000001
1127,8.2,2.2,5.6,2.3,5.7,3.28,Q3,23.999999999999996,False,True,1.4642857142857142,18.4
1128,7.2,3.1,6.1,1.0,6.6,2.92,Q2,24.0,True,False,1.1803278688524592,17.900000000000002
1129,7.0,3.7,8.6,2.0,2.7,2.88,Q1_Lowest,24.0,True,False,0.813953488372093,15.399999999999999
1130,9.9,2.7,6.4,2.9,2.1,3.49,Q4_Highest,24.0,False,True,1.546875,17.599999999999998
1131,5.5,3.9,5.9,3.9,4.8,2.99,Q2,24.0,False,True,0.9322033898305084,18.1
1132,8.9,2.7,8.1,3.8,0.5,3.14,Q3,24.0,False,True,1.0987654320987654,15.900000000000002
1133,5.4,1.3,6.2,5.9,5.2,3.1,Q2,24.0,False,False,0.8709677419354839,17.800000000000004
1134,8.4,0.8,6.2,1.7,6.9,3.12,Q3,24.0,False,True,1.3548387096774195,17.8
1135,7.1,0.9,5.1,5.3,5.6,3.05,Q2,24.0,False,True,1.392156862745098,18.9
1136,6.7,0.0,8.4,5.0,3.9,3.05,Q2,24.0,True,False,0.7976190476190476,15.6
1137,5.7,0.6,9.0,3.7,5.0,2.88,Q1_Lowest,24.0,False,False,0.6333333333333333,15.0
1140,9.5,0.3,9.7,3.7,0.8,3.42,Q4_Highest,24.0,False,True,0.9793814432989691,14.3
1141,9.0,0.8,9.0,4.4,0.8,3.37,Q4_Highest,24.0,False,True,1.0,15.000000000000002
1142,5.2,0.6,7.7,3.5,7.0,2.77,Q1_Lowest,24.0,False,False,0.6753246753246753,16.299999999999997
1143,8.2,0.1,9.8,0.3,5.6,3.37,Q4_Highest,24.0,False,True,0.8367346938775508,14.2
1144,8.3,3.3,5.1,3.3,4.0,3.27,Q3,24.0,False,True,1.627450980392157,18.900000000000002
1145,7.3,2.0,5.4,4.1,5.2,3.41,Q4_Highest,23.999999999999996,False,True,1.3518518518518516,18.6
1147,9.4,2.5,5.8,5.8,0.5,3.25,Q3,24.0,False,True,1.620689655172414,18.2
1149,9.9,2.0,7.3,3.6,1.2,3.51,Q4_Highest,24.0,False,True,1.356164383561644,16.7
1150,7.7,0.4,7.1,5.1,3.7,2.94,Q2,23.999999999999996,True,False,1.0845070422535212,16.9
1151,9.3,0.4,5.5,1.6,7.2,3.29,Q3,24.0,False,True,1.6909090909090911,18.5
1152,8.1,1.4,8.9,1.3,4.3,3.27,Q3,24.0,False,True,0.9101123595505617,15.1
1153,8.2,0.9,8.6,5.2,1.1,3.03,Q2,23.999999999999996,False,True,0.9534883720930232,15.399999999999999
1154,7.1,0.6,8.5,4.6,3.2,3.11,Q3,24.0,True,False,0.8352941176470587,15.5
1155,5.5,2.0,9.1,5.6,1.8,2.95,Q2,24.0,False,False,0.6043956043956045,14.9
1156,7.7,1.6,9.2,2.7,2.8,3.16,Q3,24.0,True,False,0.8369565217391305,14.8
1157,7.4,2.0,9.2,4.5,0.9,2.77,Q1_Lowest,24.0,True,False,0.8043478260869567,14.8
1158,7.5,2.3,6.2,4.8,3.2,2.93,Q2,24.0,True,False,1.2096774193548387,17.8
1159,7.4,1.3,5.5,1.4,8.4,3.09,Q2,24.0,False,True,1.3454545454545455,18.5
1160,5.8,1.8,6.5,0.2,9.7,2.92,Q2,24.0,False,False,0.8923076923076922,17.5
1161,6.6,2.2,7.8,2.1,5.3,3.09,Q2,24.0,True,False,0.8461538461538461,16.2
